registro_funcional;num_vinculo;dc_cargo_base;grupo_cargo_base;nivel_cargo_base;segmento_cargo_base;referencia_cargo_comissao;relacao_juridica;qt_hora_jornada_semanal;dc_orgao;qtd_servidores_orgao;ano_nascimento;sexo;raca;pessoa_com_deficiencia;vl_remuneracao_base_mensal;vl_outro_elemento_remuneracao;vl_remuneracao_total_bruta;cedido;tempo_exercicio_dias;tempo_exercicio_dias_padro;vl_remuneracao_total_bruta_padro;k_means4
5130841;2;PROFISSIONAL ENG, ARQ, AGRONOMIA,GEOLOGIA;QEAG;IV;ENGENHARIA;DAS15;EFETIVO;40;SUBPREFEITURA SAPOPEMBA;104.0;1956;M;BRANCA;NAO;20903.39;3178.32;24081.71;False;13287;2.2077714175993757;1.0094116103370951;2
5131413;2;ANALISTA;QAA;Nenhum;0;;ADMITIDO;40;SECRETARIA MUNICIPAL DE CULTURA;1180.0;1960;M;BRANCA;NAO;7215.11;1422.34;8637.45;False;12306;1.934388660337492;-0.6324373165599197;3
5131669;3;PROFISSIONAL ENG, ARQ, AGRONOMIA,GEOLOGIA;QEAG;IV;ENGENHARIA;DAS12;EFETIVO;40;SUBPREFEITURA PINHEIROS;153.0;1958;F;BRANCA;NAO;18809.92;2945.38;21755.3;False;10997;1.569599639689372;0.7620955354961843;2
5133220;3;ANALISTA PLANEJAMENTO DESENV ORGANIZACIONAL;QAA;IV;CIENCIAS CONTABEIS;DAS12;EFETIVO;40;PROCURADORIA GERAL DO MUNICIPIO;795.0;1963;M;NAO INFORMADO;NAO;16750.55;2657.04;19407.59;False;10849;1.5283553501126557;0.512515099517679;2
5142890;3;ANALISTA ASSISTENCIA DESENVOLVIMENTO SOCIAL;QAA;III;SERVICO SOCIAL;;EFETIVO;30;SECRETARIA MUNICIPAL DA SAUDE;22493.0;1955;F;PRETA;NAO;10705.5;1852.11;12557.61;False;10612;1.4623087512634545;-0.21569281152927391;3
5151155;3;PROFISSIONAL ENG, ARQ, AGRONOMIA,GEOLOGIA;QEAG;IV;ENGENHARIA;DAS10;EFETIVO;40;SECRETARIA MUNICIPAL DE INFRAESTRUTURA URBANA E OB;236.0;1958;F;BRANCA;NAO;20042.66;3148.03;23190.69;False;13288;2.2080500952316506;0.9146890253220941;2
5151651;2;ANALISTA DE INFORMACOES CULTURA E DESPORTO;QAA;IV;BIBLIOTECONOMIA;;EFETIVO;40;SECRETARIA MUNICIPAL DE CULTURA;1180.0;1957;F;BRANCA;NAO;16043.35;2658.29;18701.64;False;13988;2.4031244378242285;0.4374669424714399;2
5151864;3;ANALISTA DE INFORMACOES CULTURA E DESPORTO;QAA;IV;BIBLIOTECONOMIA;;EFETIVO;40;SECRETARIA MUNICIPAL DE CULTURA;1180.0;1954;F;AMARELA;NAO;16043.35;5332.18;21375.53;False;11160;1.6150240937502152;0.7217229331851847;2
5156866;3;ANALISTA ASSISTENCIA DESENVOLVIMENTO SOCIAL;QAA;III;SERVICO SOCIAL;;EFETIVO;30;SECRETARIA MUNICIPAL DA SAUDE;22493.0;1960;F;NAO INFORMADO;NAO;10654.08;1788.12;12442.2;False;10951;1.556780468604717;-0.22796182180578986;3
5157285;3;ANALISTA ASSISTENCIA DESENVOLVIMENTO SOCIAL;QAA;IV;SERVICO SOCIAL;;EFETIVO;30;SECRETARIA MUNICIPAL DE ASSIST E DESENV SOCIAL;898.0;1955;F;BRANCA;NAO;16043.35;5116.25;21159.6;False;11374;1.674661107057089;0.6987678392677763;2
5160243;2;ANALISTA PLANEJAMENTO DESENV ORGANIZACIONAL;QAA;IV;CIENCIAS CONTABEIS;;EFETIVO;40;SECRETARIA MUNICIPAL DA SAUDE;22493.0;1959;M;BRANCA;NAO;15373.7;2805.96;18179.66;False;10858;1.5308634488031316;0.3819762745558711;2
5161487;2;ANALISTA ASSISTENCIA DESENVOLVIMENTO SOCIAL;QAA;III;SERVICO SOCIAL;;EFETIVO;30;SECRETARIA MUNICIPAL DA SAUDE;22493.0;1960;F;PARDA;NAO;11504.98;2022.92;13527.9;False;11346;1.6668581333533858;-0.11254318860924388;3
5163072;3;PROFISSIONAL ENG, ARQ, AGRONOMIA,GEOLOGIA;QEAG;II;ARQUITETURA;;EFETIVO;40;SECRETARIA MUNICIPAL DE URBANISMO E LICENCIAMENTO;759.0;1960;M;BRANCA;NAO;;;0.0;True;5531;0.046347701673617;-1.5506676502649093;0
5181305;2;PROFISSIONAL ENG, ARQ, AGRONOMIA,GEOLOGIA;QEAG;IV;ARQUITETURA;;EFETIVO;40;SUBPREFEITURA MOOCA;192.0;1960;M;BRANCA;NAO;16753.67;4462.22;21215.89;False;11032;1.579353356819001;0.7047519185370346;2
5183901;3;PROFISSIONAL ENG, ARQ, AGRONOMIA,GEOLOGIA;QEAG;III;ARQUITETURA;;EFETIVO;40;SECRETARIA MUNICIPAL DE CULTURA;1180.0;1958;M;BRANCA;NAO;14958.63;2506.43;17465.06;False;11031;1.5790746791867258;0.3060085530100926;2
5185076;2;PROFISSIONAL ENG, ARQ, AGRONOMIA,GEOLOGIA;QEAG;IV;ENGENHARIA;;EFETIVO;40;SECRETARIA MUNICIPAL DE URBANISMO E LICENCIAMENTO;759.0;1954;F;BRANCA;NAO;19541.48;6404.94;25946.42;False;10720;1.4924059355491663;1.2076452655898642;2
5199093;3;ANALISTA DE INFORMACOES CULTURA E DESPORTO;QAA;IV;EDUCACAO FISICA, ESPORTES;;EFETIVO;40;SECRETARIA MUNICIPAL DE ESPORTES E LAZER;679.0;1956;M;BRANCA;NAO;14854.95;6511.17;21366.12;False;10669;1.4781933763031359;0.7207225745793271;2
5203741;2;PROFISSIONAL ENG, ARQ, AGRONOMIA,GEOLOGIA;QEAG;III;ENGENHARIA;;EFETIVO;40;SECRETARIA MUNICIPAL DE URBANISMO E LICENCIAMENTO;759.0;1955;M;BRANCA;NAO;14958.63;5614.16;20572.79;False;12609;2.0188279829168505;0.6363852214672191;2
5203953;2;ANALISTA;QAA;Nenhum;PEDAGOGIA;;ADMITIDO;40;SUBPREFEITURA VILA MARIANA;152.0;1954;F;BRANCA;NAO;7215.11;1010.11;8225.22;True;14251;2.476416655112583;-0.6762606776749721;3
5206405;4;ANALISTA PLANEJAMENTO DESENV ORGANIZACIONAL;QAA;IV;CIENCIAS CONTABEIS;;EFETIVO;40;SUBPREFEITURA SAO MATEUS;178.0;1963;F;BRANCA;NAO;17980.63;2919.68;20900.31;False;10849;1.5283553501126557;0.6712032289688612;2
5206618;3;ANALISTA DE INFORMACOES CULTURA E DESPORTO;QAA;IV;EDUCACAO FISICA, ESPORTES;;EFETIVO;40;SECRETARIA MUNICIPAL DE ESPORTES E LAZER;679.0;1959;M;BRANCA;NAO;16043.35;2658.29;18701.64;False;10669;1.4781933763031359;0.4374669424714399;2
5209838;2;PROFISSIONAL ENG, ARQ, AGRONOMIA,GEOLOGIA;QEAG;IV;ENGENHARIA;;EFETIVO;40;SUBPREFEITURA JACANA/TREMEMBE;159.0;1955;M;BRANCA;NAO;19623.47;3159.51;22782.98;False;13287;2.2077714175993757;0.8713461765235644;2
5211239;3;ANALISTA PLANEJAMENTO DESENV ORGANIZACIONAL;QAA;II;CIENCIAS CONTABEIS;;EFETIVO;40;PROCURADORIA GERAL DO MUNICIPIO;795.0;1963;M;BRANCA;NAO;7575.84;1472.84;9048.68;False;3991;-0.38281585203005347;-0.5887202634794964;0
5212499;4;ANALISTA ASSISTENCIA DESENVOLVIMENTO SOCIAL;QAA;IV;SERVICO SOCIAL;;EFETIVO;30;SECRETARIA MUNICIPAL DA SAUDE;22493.0;1961;F;PARDA;NAO;13830.12;2348.44;16178.56;False;10872;1.5347649356549833;0.16924326646007257;3
5215269;3;ANALISTA PLANEJAMENTO DESENV ORGANIZACIONAL;QAA;III;ADMINISTRACAO;;EFETIVO;40;SUBPREFEITURA IPIRANGA;138.0;1960;M;BRANCA;NAO;11371.17;2004.19;13375.36;False;11377;1.6754971399539142;-0.12875941621152906;3
5222818;4;PROFISSIONAL ENG, ARQ, AGRONOMIA,GEOLOGIA;QEAG;III;ARQUITETURA;;EFETIVO;40;SECRETARIA MUNICIPAL DE CULTURA;1180.0;1959;M;BRANCA;NAO;13850.58;2351.31;16201.89;True;11840;1.8045248836972905;0.1717234329079637;3
5227143;3;ANALISTA ASSISTENCIA DESENVOLVIMENTO SOCIAL;QAA;IV;SERVICO SOCIAL;;EFETIVO;30;SECRETARIA MUNICIPAL DO VERDE E DO MEIO AMBIENTE;740.0;1963;F;BRANCA;NAO;14862.15;4754.02;19616.17;False;10572;1.4511616459724501;0.5346888293805651;2
5229341;6;ANALISTA ASSISTENCIA DESENVOLVIMENTO SOCIAL;QAA;IV;SERVICO SOCIAL;;EFETIVO;30;SECRETARIA MUNICIPAL DE ASSIST E DESENV SOCIAL;898.0;1957;F;BRANCA;NAO;20091.56;3225.04;23316.6;False;11592;1.735412830893063;0.928074269962213;2
5233411;5;ANALISTA ASSISTENCIA DESENVOLVIMENTO SOCIAL;QAA;IV;PEDAGOGIA;;EFETIVO;40;SECRETARIA MUNICIPAL DE ASSIST E DESENV SOCIAL;898.0;1959;M;BRANCA;NAO;14854.95;2491.92;17346.87;False;10655;1.4742918894512842;0.2934440063973082;2
5234581;4;ANALISTA ASSISTENCIA DESENVOLVIMENTO SOCIAL;QAA;II;SERVICO SOCIAL;;EFETIVO;30;SECRETARIA MUNICIPAL DE ASSIST E DESENV SOCIAL;898.0;1958;F;PRETA;NAO;7575.84;412.23;7988.07;False;4188;-0.3279163584718567;-0.7014716280872046;0
5235499;2;ANALISTA ASSISTENCIA DESENVOLVIMENTO SOCIAL;QAA;IV;SERVICO SOCIAL;;EFETIVO;30;SECRETARIA MUNICIPAL DE ASSIST E DESENV SOCIAL;898.0;1961;F;BRANCA;NAO;16136.52;5144.83;21281.35;False;11522;1.7159053966338051;0.7117108424838392;2
5236711;2;ANALISTA;QAA;Nenhum;0;;ADMITIDO;40;SECRETARIA MUNICIPAL DE CULTURA;1180.0;1961;F;BRANCA;NAO;7215.11;2408.93;9624.04;False;12153;1.8917509825994;-0.5275548726754392;3
5244714;3;ANALISTA ASSISTENCIA DESENVOLVIMENTO SOCIAL;QAA;I;SERVICO SOCIAL;DAS11;EFETIVO;40;SECRETARIA MUNICIPAL DE HABITACAO;247.0;1958;F;BRANCA;NAO;7859.65;98.15;7957.8;False;4208;-0.32234280582635444;-0.70468957229542;0
5251711;3;ANALISTA DE INFORMACOES CULTURA E DESPORTO;QAA;II;EDUCACAO FISICA, ESPORTES;DAS09;EFETIVO;40;SECRETARIA MUNICIPAL DE ESPORTES E LAZER;679.0;1960;F;BRANCA;NAO;8681.41;1627.62;10309.03;False;5133;-0.06456599597187707;-0.454734932035021;0
5254213;4;ANALISTA ASSISTENCIA DESENVOLVIMENTO SOCIAL;QAA;II;SERVICO SOCIAL;;EFETIVO;30;SECRETARIA MUNICIPAL DA SAUDE;22493.0;1956;M;PARDA;NAO;8341.46;412.23;8753.69;False;230;-1.4309224270167449;-0.6200800706146619;1
5254833;2;PROFISSIONAL ENG, ARQ, AGRONOMIA,GEOLOGIA;QEAG;III;ENGENHARIA;;EFETIVO;40;SECRETARIA MUNICIPAL DE URBANISMO E LICENCIAMENTO;759.0;1955;F;BRANCA;NAO;17869.07;2913.89;20782.96;False;13246;2.196345634676096;0.658727981105165;2
5260914;3;PROFISSIONAL ENG, ARQ, AGRONOMIA,GEOLOGIA;QEAG;III;ARQUITETURA;DAS14;EFETIVO;40;SECRETARIA MUNICIPAL DE CULTURA;1180.0;1960;M;BRANCA;NAO;13755.38;4284.3;18039.68;False;10976;1.5637474094115948;0.36709527586852425;2
5269431;3;ANALISTA DE INFORMACOES CULTURA E DESPORTO;QAA;III;EDUCACAO FISICA, ESPORTES;;EFETIVO;40;SECRETARIA MUNICIPAL DE ESPORTES E LAZER;679.0;1961;F;BRANCA;NAO;12280.86;2131.55;14412.41;False;10669;1.4781933763031359;-0.018512668899676763;3
5273293;2;ANALISTA DE INFORMACOES CULTURA E DESPORTO;QAA;Nenhum;EDUCACAO FISICA, ESPORTES;;ADMITIDO;40;SECRETARIA MUNICIPAL DE ESPORTES E LAZER;679.0;1958;M;PRETA;NAO;7215.11;2408.93;9624.04;False;13186;2.179624976739589;-0.5275548726754392;3
5274508;1;PROFISSIONAL ENG, ARQ, AGRONOMIA,GEOLOGIA;QEAG;Nenhum;ENGENHARIA;;ADMITIDO;40;SUBPREFEITURA SAO MIGUEL;264.0;1958;M;BRANCA;NAO;8458.75;1596.45;10055.2;False;14339;2.500940286752792;-0.4817191004648629;3
5280826;3;ANALISTA ASSISTENCIA DESENVOLVIMENTO SOCIAL;QAA;IV;SERVICO SOCIAL;;EFETIVO;30;SECRETARIA MUNICIPAL DA SAUDE;22493.0;1959;F;BRANCA;NAO;16043.35;2658.29;18701.64;False;11567;1.7284458900861852;0.4374669424714399;2
5284449;2;ANALISTA;QAA;Nenhum;0;;ADMITIDO;40;SUBPREFEITURA VILA MARIANA;152.0;1948;F;BRANCA;NAO;7215.11;1422.34;8637.45;False;12190;1.9020620549935792;-0.6324373165599197;3
5286328;2;ANALISTA ASSISTENCIA DESENVOLVIMENTO SOCIAL;QAA;IV;SERVICO SOCIAL;;EFETIVO;30;SECRETARIA MUNICIPAL DA SAUDE;22493.0;1955;F;BRANCA;NAO;14951.63;2485.82;17437.45;False;10524;1.4377851196232447;0.30307338817398993;2
5286662;3;PROFISSIONAL ENG, ARQ, AGRONOMIA,GEOLOGIA;QEAG;IV;ENGENHARIA;;EFETIVO;40;SECRETARIA MUNICIPAL DE INFRAESTRUTURA URBANA E OB;236.0;1956;M;BRANCA;NAO;19541.48;3148.03;22689.51;False;10964;1.5604032778242936;0.8614095645268053;2
5287219;5;ANALISTA ASSISTENCIA DESENVOLVIMENTO SOCIAL;QAA;IV;PEDAGOGIA;;EFETIVO;40;SECRETARIA MUNICIPAL DE ASSIST E DESENV SOCIAL;898.0;1963;F;BRANCA;NAO;15111.4;2410.04;17521.44;False;11136;1.6083358305756126;0.3120022000024671;2
5294886;3;ANALISTA ASSISTENCIA DESENVOLVIMENTO SOCIAL;QAA;IV;SERVICO SOCIAL;DAS11;EFETIVO;40;SECRETARIA MUNICIPAL DE HABITACAO;247.0;1960;F;BRANCA;NAO;16687.89;2658.29;19346.18;False;10887;1.53894510013911;0.5059867231111211;2
5295254;1;ANALISTA;QAA;Nenhum;0;;ADMITIDO;40;SECRETARIA MUNICIPAL DE ESPORTES E LAZER;679.0;1963;F;BRANCA;NAO;7215.11;1010.11;8225.22;True;12916;2.1043820160253097;-0.6762606776749721;3
5304971;2;PROFISSIONAL ENG, ARQ, AGRONOMIA,GEOLOGIA;QEAG;IV;ENGENHARIA;;EFETIVO;40;SUBPREFEITURA BUTANTA;122.0;1959;M;BRANCA;NAO;19541.48;3148.03;22689.51;False;13287;2.2077714175993757;0.8614095645268053;2
5305730;2;PROFISSIONAL ENG, ARQ, AGRONOMIA,GEOLOGIA;QEAG;IV;ENGENHARIA;DAS15;EFETIVO;40;SUBPREFEITURA M'BOI MIRIM;109.0;1955;M;BRANCA;NAO;20895.97;3148.03;24044.0;False;12607;2.0182706276523;1.005402734351241;2
5306060;2;PROFISSIONAL ENG, ARQ, AGRONOMIA,GEOLOGIA;QEAG;IV;ENGENHARIA CIVIL;;EFETIVO;40;SUBPREFEITURA CAMPO LIMPO;158.0;1960;M;BRANCA;NAO;;;0.0;False;13272;2.203591253115249;-1.5506676502649093;3
5307368;2;PROFISSIONAL ENG, ARQ, AGRONOMIA,GEOLOGIA;QEAG;IV;ENGENHARIA;DAS12;EFETIVO;40;SUBPREFEITURA MOOCA;192.0;1960;M;BRANCA;NAO;21022.36;6542.92;27565.28;False;12070;1.8686207391205658;1.3797430905291297;2
5308445;3;PROFISSIONAL ENG, ARQ, AGRONOMIA,GEOLOGIA;QEAG;IV;ARQUITETURA;;EFETIVO;40;SECRETARIA MUNICIPAL DE CULTURA;1180.0;1959;F;BRANCA;NAO;19541.48;6189.01;25730.49;False;12686;2.040286160602034;1.1846901716724563;2
5308674;2;PROFISSIONAL ENG, ARQ, AGRONOMIA,GEOLOGIA;QEAG;IV;ARQUITETURA;;EFETIVO;40;SECRETARIA MUNICIPAL DE CULTURA;1180.0;1958;M;BRANCA;NAO;19541.48;6189.01;25730.49;False;13131;2.1642977069644584;1.1846901716724563;2
5308755;3;PROFISSIONAL ENG, ARQ, AGRONOMIA,GEOLOGIA;QEAG;IV;ARQUITETURA;;EFETIVO;40;SECRETARIA MUNICIPAL DE ESPORTES E LAZER;679.0;1957;M;BRANCA;NAO;18093.95;2945.38;21039.33;False;11032;1.579353356819001;0.6859821719429644;2
5308917;2;PROFISSIONAL ENG, ARQ, AGRONOMIA,GEOLOGIA;QEAG;IV;ARQUITETURA;;EFETIVO;40;SECRETARIA MUNICIPAL DE URBANISMO E LICENCIAMENTO;759.0;1958;M;BRANCA;NAO;19541.48;7274.65;26816.13;False;12607;2.0182706276523;1.3001024263869245;2
5309069;2;PROFISSIONAL ENG, ARQ, AGRONOMIA,GEOLOGIA;QEAG;IV;ARQUITETURA;;EFETIVO;40;PROCURADORIA GERAL DO MUNICIPIO;795.0;1959;M;AMARELA;NAO;19541.48;3148.03;22689.51;False;12684;2.039728805337484;0.8614095645268053;2
5309140;4;PROFISSIONAL ENG, ARQ, AGRONOMIA,GEOLOGIA;QEAG;IV;ARQUITETURA;;EFETIVO;40;SECRETARIA MUNICIPAL DE CULTURA;1180.0;1958;M;BRANCA;NAO;19541.48;5992.71;25534.19;True;12718;2.0492038448348375;1.163821904474812;2
5309239;3;PROFISSIONAL ENG, ARQ, AGRONOMIA,GEOLOGIA;QEAG;IV;ENGENHARIA;;EFETIVO;40;SUBPREFEITURA SANTANA/TUCURUVI;183.0;1953;M;BRANCA;NAO;18093.95;2945.38;21039.33;False;12729;2.052269298789864;0.6859821719429644;2
5322901;1;ANALISTA DE ORDENAMENTO TERRITORIAL;QAA;IV;SOCIOLOGIA;;EFETIVO;40;SECRETARIA MUNICIPAL DE URBANISMO E LICENCIAMENTO;759.0;1952;M;BRANCA;NAO;16043.35;2659.09;18702.44;False;14251;2.476416655112583;0.43755198889914293;2
5323487;2;ESPECIALISTA;PCCS;Nenhum;ARQUITETURA;;ADMITIDO;40;SECRETARIA MUNICIPAL DO VERDE E DO MEIO AMBIENTE;740.0;1956;F;BRANCA;NAO;5230.96;1723.46;6954.42;False;13186;2.179624976739589;-0.8113569280813189;3
5324963;3;ANALISTA ASSISTENCIA DESENVOLVIMENTO SOCIAL;QAA;IV;SERVICO SOCIAL;;EFETIVO;30;SECRETARIA MUNICIPAL DA SAUDE;22493.0;1953;F;BRANCA;NAO;18094.57;2945.46;21040.03;False;10922;1.5486988172687388;0.6860565875672043;2
5326052;1;ANALISTA;QAA;Nenhum;0;;ADMITIDO;40;GABINETE DO PREFEITO;865.0;1958;F;BRANCA;NAO;7215.11;1202.52;8417.63;True;14251;2.476416655112583;-0.6558059487320345;3
5326516;2;ANALISTA;QAA;Nenhum;0;;ADMITIDO;40;SECRETARIA MUNICIPAL DE ASSIST E DESENV SOCIAL;898.0;1957;F;AMARELA;NAO;7215.11;3025.7;10240.81;False;13873;2.371076510112591;-0.46198726615740154;3
5338387;1;ANALISTA ASSISTENCIA DESENVOLVIMENTO SOCIAL;QAA;Nenhum;SERVICO SOCIAL;;ADMITIDO;30;SUBPREFEITURA VILA PRUDENTE;110.0;1957;F;BRANCA;NAO;7774.22;1500.62;9274.84;False;14233;2.4714004577316304;-0.5646776383678349;3
5352371;1;ANALISTA DE ORDENAMENTO TERRITORIAL;QAA;IV;TECNOLOGIA EM MECANICA;;EFETIVO;40;SECRETARIA MUNICIPAL DE URBANISMO E LICENCIAMENTO;759.0;1957;M;BRANCA;NAO;16043.35;2658.29;18701.64;False;14164;2.452171701104648;0.4374669424714399;2
5352932;1;ANALISTA DE ORDENAMENTO TERRITORIAL;QAA;IV;TECNOLOGIA EM MECANICA;;EFETIVO;40;SUBPREFEITURA BUTANTA;122.0;1954;M;BRANCA;NAO;17413.71;5752.42;23166.13;False;14162;2.4516143458400976;0.9120780999916097;2
5354552;2;ANALISTA ASSISTENCIA DESENVOLVIMENTO SOCIAL;QAA;IV;SERVICO SOCIAL;;EFETIVO;30;SECRETARIA MUNICIPAL DA SAUDE;22493.0;1955;F;NAO INFORMADO;NAO;13905.66;2011.2;15916.86;False;10545;1.443637349901022;0.14142245379770177;3
5355532;1;ANALISTA DE ORDENAMENTO TERRITORIAL;QAA;IV;TECNOLOGIA EM ELETRICIDADE;DAS10;EFETIVO;40;SECRETARIA MUNICIPAL DE URBANISMO E LICENCIAMENTO;759.0;1956;M;AMARELA;NAO;18044.42;5749.54;23793.96;False;14143;2.4463194708268707;0.9788214733726425;2
5356393;2;ANALISTA PLANEJAMENTO DESENV ORGANIZACIONAL;QAA;IV;CIENCIAS CONTABEIS;DAS12;EFETIVO;40;SECRETARIA MUNICIPAL DE HABITACAO;247.0;1960;F;BRANCA;NAO;14798.8;2484.06;17282.86;False;10856;1.5303060935385815;0.2866392291007155;2
5359414;2;PROFISSIONAL ENG, ARQ, AGRONOMIA,GEOLOGIA;QEAG;IV;ENGENHARIA;;EFETIVO;40;SECRETARIA MUNICIPAL DE MOBILIDADE E TRANSPORTES;59.0;1953;M;BRANCA;NAO;19541.48;6208.64;25750.12;False;12803;2.072891443578222;1.1867769983922203;2
5360170;2;ANALISTA PLANEJAMENTO DESENV ORGANIZACIONAL;QAA;IV;ADMINISTRACAO;;EFETIVO;40;SECRETARIA MUNICIPAL DE ASSIST E DESENV SOCIAL;898.0;1962;M;BRANCA;NAO;16140.84;7693.44;23834.28;False;11593;1.7356915085253382;0.9831078133288779;2
5361079;2;PROFISSIONAL ENG, ARQ, AGRONOMIA,GEOLOGIA;QEAG;IV;ENGENHARIA;;EFETIVO;40;SECRETARIA MUNICIPAL DE ESPORTES E LAZER;679.0;1958;M;BRANCA;NAO;19541.48;3148.03;22689.51;False;13271;2.2033125754829737;0.8614095645268053;2
5364051;3;PROFISSIONAL ENG, ARQ, AGRONOMIA,GEOLOGIA;QEAG;IV;ARQUITETURA;;EFETIVO;40;SUBPREFEITURA ARICANDUVA/FORMOSA/CARRAO;163.0;1959;F;BRANCA;NAO;19541.48;2735.8;22277.28;True;12938;2.110512923935362;0.8175862034117531;2
5364531;2;ANALISTA ASSISTENCIA DESENVOLVIMENTO SOCIAL;QAA;IV;SERVICO SOCIAL;;EFETIVO;30;SECRETARIA MUNICIPAL DE ASSIST E DESENV SOCIAL;898.0;1964;F;BRANCA;NAO;15542.57;4044.11;19586.68;False;10542;1.4428013170041967;0.5315538054393604;2
5366399;1;ANALISTA PLANEJAMENTO DESENV ORGANIZACIONAL;QAA;IV;ADMINISTRACAO;;EFETIVO;40;SECRETARIA MUNICIPAL DA SAUDE;22493.0;1953;F;BRANCA;NAO;16043.35;2658.29;18701.64;False;14097;2.4335002997422155;0.4374669424714399;2
5369533;3;ANALISTA DE INFORMACOES CULTURA E DESPORTO;QAA;II;EDUCACAO FISICA, ESPORTES;;EFETIVO;40;SECRETARIA MUNICIPAL DE EDUCACAO;82094.0;1961;F;BRANCA;NAO;7575.84;412.23;7988.07;False;4721;-0.17938118046922266;-0.7014716280872046;0
5370205;4;PROFISSIONAL ENG, ARQ, AGRONOMIA,GEOLOGIA;QEAG;I;ENGENHARIA;DAS12;EFETIVO;40;SECRETARIA MUNICIPAL DE URBANISMO E LICENCIAMENTO;759.0;1962;M;BRANCA;NAO;9025.07;314.08;9339.15;False;3263;-0.5856931683263341;-0.5578409686608534;1
5373328;6;ANALISTA DE ORDENAMENTO TERRITORIAL;QAA;IV;SOCIOLOGIA;;EFETIVO;40;SECRETARIA MUNICIPAL DA SAUDE;22493.0;1964;F;BRANCA;NAO;14963.27;2471.15;17434.42;False;10670;1.4784720539354108;0.3027512748290642;2
5377781;1;ESPECIALISTA;PCCS;Nenhum;ARQUITETURA;;ADMITIDO;40;SECRETARIA MUNICIPAL DAS SUBPREFEITURAS;509.0;1952;M;BRANCA;NAO;5228.44;926.94;6155.38;True;14079;2.4284841023612636;-0.8963013000711579;3
5378648;2;ANALISTA PLANEJAMENTO DESENV ORGANIZACIONAL;QAA;IV;ADMINISTRACAO;;EFETIVO;40;SUBPREFEITURA CAPELA DO SOCORRO;127.0;1960;F;BRANCA;NAO;13847.75;2350.91;16198.66;False;11007;1.5723864160121233;0.17138005795611258;3
5384478;3;PROFISSIONAL ENG, ARQ, AGRONOMIA,GEOLOGIA;QEAG;III;ARQUITETURA;;EFETIVO;40;SUBPREFEITURA IPIRANGA;138.0;1958;F;BRANCA;NAO;13483.49;2299.91;15783.4;False;11028;1.5782386462899005;0.1272345834961349;3
5385504;3;ANALISTA;QAA;Nenhum;0;;ADMITIDO;40;PROCURADORIA GERAL DO MUNICIPIO;795.0;1951;M;BRANCA;NAO;7215.11;2790.14;10005.25;False;13197;2.1826904306946155;-0.4870291867945742;3
5386713;3;PROFISSIONAL ENG, ARQ, AGRONOMIA,GEOLOGIA;QEAG;I;ARQUITETURA;DAS10;EFETIVO;40;SUBPREFEITURA SANTANA/TUCURUVI;183.0;1962;F;BRANCA;NAO;8810.28;2898.11;11708.39;False;3019;-0.6536905106014611;-0.3059717206967889;1
5389623;2;ANALISTA DE INFORMACOES CULTURA E DESPORTO;QAA;Nenhum;EDUCACAO FISICA, ESPORTES;;ADMITIDO;40;SECRETARIA MUNICIPAL DE ESPORTES E LAZER;679.0;1954;M;BRANCA;NAO;7215.11;1422.34;8637.45;False;13600;2.2949975165014855;-0.6324373165599197;3
5392055;2;ANALISTA PLANEJAMENTO DESENV ORGANIZACIONAL;QAA;III;CIENCIAS CONTABEIS;DAS12;EFETIVO;40;SECRETARIA MUNICIPAL DE CULTURA;1180.0;1963;M;PRETA;NAO;12087.35;2004.19;14091.54;False;8779;0.9514926513031765;-0.052623727971036836;3
5393647;3;ANALISTA PLANEJAMENTO DESENV ORGANIZACIONAL;QAA;IV;CIENCIAS CONTABEIS;;EFETIVO;40;SECRETARIA MUNICIPAL DAS SUBPREFEITURAS;509.0;1952;M;PARDA;NAO;16043.35;2246.06;18289.41;True;13293;2.2094434833930263;0.3936435813563878;2
5401194;2;PROFISSIONAL ENG, ARQ, AGRONOMIA,GEOLOGIA;QEAG;IV;ENGENHARIA;;EFETIVO;40;SUBPREFEITURA SE;277.0;1961;M;BRANCA;NAO;19541.48;3148.03;22689.51;False;12425;1.9675512985782302;0.8614095645268053;2
5401216;2;PROFISSIONAL ENG, ARQ, AGRONOMIA,GEOLOGIA;QEAG;IV;ENGENHARIA;;EFETIVO;40;SECRETARIA MUNICIPAL DE INFRAESTRUTURA URBANA E OB;236.0;1960;F;BRANCA;NAO;19541.48;3172.09;22713.57;False;13287;2.2077714175993757;0.8639673358399756;2
5401780;2;ANALISTA DE INFORMACOES CULTURA E DESPORTO;QAA;II;BIBLIOTECONOMIA;DAS10;EFETIVO;40;SECRETARIA MUNICIPAL DE CULTURA;1180.0;1960;F;BRANCA;NAO;9364.0;3733.89;13097.89;False;11136;1.6083358305756126;-0.15825670657999713;3
5402727;3;ANALISTA DE INFORMACOES CULTURA E DESPORTO;QAA;III;EDUCACAO FISICA, ESPORTES;;EFETIVO;40;SECRETARIA MUNICIPAL DE ESPORTES E LAZER;679.0;1960;F;BRANCA;NAO;12320.96;5871.18;18192.14;False;10669;1.4781933763031359;0.38330299882803914;2
5404029;3;ANALISTA DE INFORMACOES CULTURA E DESPORTO;QAA;III;BIBLIOTECONOMIA;DAS12;EFETIVO;40;GABINETE DO PREFEITO;865.0;1957;F;BRANCA;NAO;12997.04;412.23;13409.27;False;7140;0.49474001200427015;-0.12515451075726466;0
